age,marital_status,education_level,outstanding_loans,loan_tenure_months,savings_account_balance,checking_account_balance,no_of_open_accounts,no_of_closed_accounts,total_current_balance,credit_utilization_ratio,no_of_inquiries_6m,no_of_inquiries_12m,max_credit_exposure,newest_trade_open_months,default,month,log_income_inr,log_loan_amount,log_savings_account_balance,log_checking_account_balance,log_total_current_balance,debt_to_income,balance_to_income,savings_to_loan,monthly_installment_proxy,installment_to_income,inquiry_acceleration,utilization_per_open_account,total_accounts,closed_account_ratio,account_maturity,trade_gap,woe_age,woe_savings_account_balance,woe_checking_account_balance,woe_total_current_balance,woe_credit_utilization_ratio,woe_max_credit_exposure,woe_newest_trade_open_months,woe_log_income_inr,woe_log_savings_account_balance,woe_log_checking_account_balance,woe_log_total_current_balance,woe_balance_to_income,woe_savings_to_loan,woe_monthly_installment_proxy,woe_utilization_per_open_account,woe_total_accounts,woe_account_maturity
56,2,2,0,84,65022,72400,5,6,78134,0.09,0,0,947980,197,1,2023-03,12.85142304335393,12.892912476515452,11.082496332442837,11.189975390433116,11.2661933788474,1.0424,0.2049,0.1636,4731.95,0.1489,0.0,0.018,11,0.5455,1.0192,121,0.2138679370756996,-0.10280167224933352,0.060055038031926807,-0.1567017951818489,0.047138475041581425,-0.10280167224933352,0.08684592463669417,-0.006874652700971691,-0.10280167224933352,0.060055038031926807,-0.1567017951818489,0.03338679094976551,0.019100833702288912,-0.07137808057819994,-0.028514376146417678,-0.11085540705643004,0.13260497299693397
47,1,0,0,240,157045,25393,2,3,71642,0.52,1,2,141848,161,0,2024-12,11.564986464596688,12.93423941919116,11.964294035046766,10.142268204629737,11.179450731344772,3.9324,0.6801,0.3791,1726.06,0.1966,0.5,0.26,5,0.6,1.0044,68,-0.0036098767028325345,-0.0954756321572604,0.03338679094976551,-0.1567017951818489,-0.6759895377302999,-0.3020727873570614,-0.05261192772547818,-0.2633193275414611,-0.0954756321572604,0.03338679094976551,-0.1567017951818489,-0.40389176679554784,0.03338679094976551,-0.16413677366936694,-0.31757697389302675,-0.04912152278570968,0.21973305652809796
58,1,1,1,60,381836,84192,5,5,16291,0.08,4,7,243019,172,0,2024-09,12.439035826087162,13.346798893772151,12.85274909495501,11.340867061382555,9.698429468768303,2.4788,0.0645,0.6101,10430.12,0.4958,0.5714,0.016,10,0.5,1.0139,193,0.2138679370756996,0.2093121205398391,0.00029383677764087667,-0.032192460685261624,0.047138475041581425,-0.2160792079693583,-0.05261192772547818,0.4006438442190346,0.2093121205398391,0.00029383677764087667,-0.032192460685261624,0.10153875210178005,-0.06410532124912015,-0.16413677366936694,-0.028514376146417678,0.4238214325317402,-0.29695768669029093
27,2,1,0,240,252979,63509,6,2,142948,0.4,2,3,458311,25,0,2023-03,12.163739092514096,13.633903545822474,12.441065713201532,11.05895265279702,11.870243202273034,4.35,0.7457,0.3034,3474.7,0.2175,0.6667,0.0667,8,0.25,1.0625,26,-0.29695768669029093,0.20243924125207707,0.060055038031926807,-0.06410532124912015,0.0018232788295387806,0.02626932318090149,0.11542786426244736,-0.07137808057819994,0.20243924125207707,0.060055038031926807,-0.06410532124912015,-0.40389176679554784,-0.13371227695715018,-0.12633216965952757,0.21973305652809796,0.1150648219640327,0.06792214130279518
25,0,1,0,240,168491,54265,2,0,18225,0.15,4,6,138856,7,0,2023-12,11.644094068405565,12.985693350129448,12.034643549902643,10.90165315879472,9.810604425056072,3.8252,0.1598,0.3863,1817.2,0.1913,0.6667,0.075,2,0.0,1.0714,83,-0.15385684304961764,-0.0954756321572604,-0.33777968121054613,-0.032192460685261624,0.319455699638265,-0.3020727873570614,-0.36893118631538024,-0.1567017951818489,-0.0954756321572604,-0.33777968121054613,-0.032192460685261624,0.5337751568222175,-0.3097948334509717,-0.16413677366936694,-0.028892447984569334,-0.10039377318079315,0.06792214130279518
63,2,0,4,24,27552,53681,7,5,120675,0.38,0,1,427000,226,0,2024-02,11.731024313139704,12.516897349484218,10.223866701574616,10.890833028775653,11.70086454721489,2.1943,0.9703,0.101,11371.21,1.0972,0.0,0.0543,12,0.4167,1.0201,129,0.24463959574245342,-0.2451326188257049,-0.33777968121054613,0.1656658352578223,0.0018232788295387806,0.02626932318090149,0.08684592463669417,-0.1567017951818489,-0.2451326188257049,-0.33777968121054613,0.1656658352578223,-0.07137808057819994,-0.08820287282818068,-0.16413677366936694,0.3983423472307553,-0.03459342222280001,0.13260497299693397
51,1,1,2,36,42657,64251,4,1,24148,0.24,0,0,140396,269,0,2025-05,11.811272959071452,12.385076203850184,10.660970108600967,11.070568130677657,10.091998250355894,1.775,0.1792,0.1783,6644.56,0.5917,0.0,0.06,5,0.2,1.0379,5,0.04396890028030229,-0.2451326188257049,0.060055038031926807,0.5337751568222175,0.24203881404239616,-0.3020727873570614,0.6365748516183702,-0.1567017951818489,-0.2451326188257049,0.060055038031926807,0.5337751568222175,0.5337751568222175,0.2093121205398391,-0.0954756321572604,0.21973305652809796,-0.04912152278570968,-0.05688507327563318
43,0,1,0,36,176525,32419,2,6,53624,0.12,3,3,607311,32,0,2025-02,12.420853325310665,14.000126979540608,12.081223453288484,10.386530795289667,10.889770656230318,4.8514,0.2163,0.1468,33409.89,1.6171,1.0,0.06,8,0.75,1.0,196,-0.15385684304961764,-0.0954756321572604,-0.13371227695715018,-0.13371227695715018,0.319455699638265,-0.13371227695715018,-0.11463612989633624,0.4006438442190346,-0.0954756321572604,-0.13371227695715018,-0.13371227695715018,0.03338679094976551,0.019100833702288912,0.2786584425915728,0.21973305652809796,0.1150648219640327,0.03338679094976551
62,1,1,3,240,381396,63861,2,9,171295,0.43,1,2,440975,295,0,2024-07,12.215894255227845,13.590217197465364,12.851596106359786,11.064479784287595,12.051148333193108,3.9524,0.8481,0.4778,3326.17,0.1976,0.5,0.215,11,0.8182,1.0111,69,0.24463959574245342,0.2093121205398391,0.060055038031926807,-0.06410532124912015,-0.3222754946745808,0.02626932318090149,0.6365748516183702,0.17258627810239593,0.2093121205398391,0.060055038031926807,-0.06410532124912015,-0.07137808057819994,0.24008377920659268,-0.12633216965952757,-0.17917465103390734,-0.11085540705643004,-0.29695768669029093
63,0,1,3,120,42251,92515,4,5,275840,0.56,0,1,683034,20,1,2024-08,12.15020046296354,12.700143691972364,10.651406968943052,11.43513688151539,12.527579891740915,1.7332,1.4585,0.1289,2731.62,0.1733,0.0,0.14,9,0.5556,1.0083,343,0.24463959574245342,-0.2451326188257049,0.00029383677764087667,-0.032192460685261624,-0.6759895377302999,0.28543812957695164,0.11542786426244736,-0.07137808057819994,-0.2451326188257049,0.00029383677764087667,-0.032192460685261624,-0.2814535001543256,0.019100833702288912,-0.16413677366936694,-0.3311908583325333,-0.20270514844410162,0.21973305652809796
50,0,1,2,240,271096,18833,6,8,398239,0.5,0,2,1120551,16,1,2023-04,12.529177362209571,13.873523773024203,12.510231969398232,9.84341902607001,12.894810117601418,3.8357,1.4414,0.2558,4415.53,0.1918,0.0,0.0833,14,0.5714,1.0216,315,-0.0036098767028325345,0.20243924125207707,0.09452117944313351,-0.032192460685261624,-0.3222754946745808,0.3655525244077644,0.11542786426244736,-0.07137808057819994,0.20243924125207707,0.09452117944313351,-0.032192460685261624,-0.2814535001543256,-0.13371227695715018,-0.07137808057819994,-0.028892447984569334,-0.05556069506673067,0.1970608187593185
59,1,1,4,180,42751,57491,1,1,191475,0.44,4,5,505286,158,1,2024-06,12.425256367056695,13.962146213456508,10.663171256896318,10.959401086671122,12.162517753378074,4.6501,0.7689,0.0369,6432.95,0.31,0.8,0.44,2,0.5,1.034,177,0.2138679370756996,-0.2451326188257049,-0.33777968121054613,-0.2527372182109241,-0.3222754946745808,-0.13371227695715018,-0.05261192772547818,0.4006438442190346,-0.2451326188257049,-0.33777968121054613,-0.2527372182109241,-0.07137808057819994,-0.08820287282818068,-0.0954756321572604,-0.31757697389302675,-0.10039377318079315,-0.05688507327563318
51,2,0,1,48,127891,48913,7,5,16809,0.07,2,2,356544,105,0,2023-08,11.51293546492023,11.050048381466336,11.75894143674437,10.797818933055856,9.72972922640266,0.6295,0.1681,2.0318,1311.37,0.1574,1.0,0.01,12,0.4167,1.0133,199,0.04396890028030229,0.1656658352578223,0.13667829838457002,-0.032192460685261624,0.047138475041581425,0.13667829838457002,-0.17917465103390748,-0.2633193275414611,0.1656658352578223,0.13667829838457002,-0.032192460685261624,0.5337751568222175,0.13667829838457002,0.13667829838457002,-0.028514376146417678,-0.03459342222280001,-0.29695768669029093
38,0,0,0,24,35685,35459,1,8,60382,0.19,1,2,431467,19,0,2025-01,12.074687519455503,11.381620164192238,10.482513733991372,10.476160579628198,11.008462887352822,0.5,0.3443,0.4069,3653.92,0.25,0.5,0.19,9,0.8889,1.0648,96,0.1160546270532565,-0.2451326188257049,-0.13371227695715018,-0.13371227695715018,0.19095109062894794,0.02626932318090149,0.11542786426244736,-0.07137808057819994,-0.2451326188257049,-0.13371227695715018,-0.13371227695715018,-0.032192460685261624,-0.3097948334509717,-0.12633216965952757,-0.17917465103390734,-0.20270514844410162,0.06792214130279518
56,1,0,2,60,42319,40485,7,3,4363,0.06,2,2,75104,214,0,2024-08,11.589580903859192,12.092220623306291,10.65301506653218,10.608711514321522,8.381144346952961,1.6531,0.0404,0.2371,2974.62,0.3306,1.0,0.0086,10,0.3,1.0357,47,0.2138679370756996,-0.2451326188257049,0.13667829838457002,-0.032192460685261624,0.047138475041581425,-0.3020727873570614,0.08684592463669417,-0.2633193275414611,-0.2451326188257049,0.13667829838457002,-0.032192460685261624,0.10153875210178005,0.2093121205398391,-0.12633216965952757,-0.028514376146417678,0.4238214325317402,-0.05688507327563318
22,1,0,2,24,55471,3459,2,5,31566,0.24,0,0,162944,30,0,2025-04,11.51293546492023,12.980225915716051,10.923633667924804,8.14902386805177,10.359867550112398,4.3375,0.3157,0.1279,18072.92,2.1688,0.0,0.12,7,0.7143,1.15,39,-0.15385684304961764,-0.10280167224933352,-0.18660962952142554,0.5337751568222175,0.24203881404239616,0.060055038031926807,-0.11463612989633624,-0.2633193275414611,-0.10280167224933352,-0.18660962952142554,0.5337751568222175,0.09452117944313351,0.019100833702288912,0.24690974427699258,-0.3311908583325333,0.03898135876926322,-0.3566300181766892
34,1,1,1,48,219239,51326,4,6,33391,0.32,1,3,139020,106,1,2024-02,11.885784733329478,13.260048381827591,12.297922299160051,10.84597220849276,10.41607162931698,3.9522,0.23,0.3821,11954.29,0.988,0.3333,0.08,10,0.6,1.0,62,-0.05854666324529267,-0.10280167224933352,-0.33777968121054613,0.5337751568222175,-0.0048212638891296485,-0.3020727873570614,-0.17917465103390748,-0.1567017951818489,-0.10280167224933352,-0.33777968121054613,0.5337751568222175,0.03338679094976551,-0.3097948334509717,-0.16413677366936694,-0.028892447984569334,0.4238214325317402,0.03338679094976551
33,2,1,2,24,89425,113344,4,0,316308,0.44,1,1,779501,34,0,2024-01,12.396155670717892,13.104804111889369,11.401166746619907,11.638191543802623,12.6644748628883,2.0312,1.3078,0.182,20470.67,1.0156,1.0,0.11,4,0.0,1.125,20,-0.05854666324529267,-0.032192460685261624,0.20243924125207707,-0.032192460685261624,-0.3222754946745808,0.28543812957695164,-0.11463612989633624,0.4006438442190346,-0.032192460685261624,0.20243924125207707,-0.032192460685261624,-0.2814535001543256,0.2093121205398391,0.24690974427699258,0.09490176936209485,-0.10039377318079315,-0.3566300181766892
49,1,0,1,60,170093,20369,4,4,23596,0.22,0,0,155616,49,0,2023-04,11.51293546492023,10.83773607378406,12.044106504393229,9.921818509220852,10.068874864289374,0.509,0.236,3.3414,848.42,0.1018,0.0,0.055,8,0.5,1.0167,256,-0.0036098767028325345,-0.0954756321572604,0.09452117944313351,0.5337751568222175,0.23011455351266025,0.060055038031926807,-0.17179454373628492,-0.2633193275414611,-0.0954756321572604,0.09452117944313351,0.5337751568222175,0.03338679094976551,0.13667829838457002,0.13667829838457002,0.3983423472307553,0.1150648219640327,0.13260497299693397
32,2,2,1,84,117168,11527,6,3,111581,0.14,0,1,1097528,101,1,2025-03,12.85158299657451,13.948917567853584,11.671372616017946,9.352534137679358,11.622515025598084,2.9962,0.2926,0.1025,13603.74,0.428,0.0,0.0233,9,0.3333,1.0064,56,-0.05854666324529267,-0.032192460685261624,-0.18660962952142554,0.1656658352578223,0.319455699638265,0.3655525244077644,-0.17917465103390748,-0.006874652700971691,-0.032192460685261624,-0.18660962952142554,0.1656658352578223,0.09452117944313351,-0.08820287282818068,-0.16413677366936694,0.4613287960406158,-0.20270514844410162,0.21973305652809796
59,1,0,1,12,13873,3902,6,9,38202,0.27,0,0,147250,229,1,2024-10,11.66866345578116,12.12024238892498,9.537771863945247,8.269500767180615,10.550669325542444,1.5708,0.3269,0.0756,15295.75,1.5708,0.0,0.045,15,0.6,1.0167,137,0.2138679370756996,-0.2451326188257049,-0.18660962952142554,0.03338679094976551,0.24203881404239616,-0.3020727873570614,0.08684592463669417,-0.1567017951818489,-0.2451326188257049,-0.18660962952142554,0.03338679094976551,0.09452117944313351,-0.08820287282818068,0.24690974427699258,-0.11173337023837479,-0.05556069506673067,0.13260497299693397
22,1,2,2,180,305962,167154,5,1,103426,0.13,1,2,1158855,5,0,2023-03,12.829258628784151,14.178689405593396,12.631219458591026,12.026676804652425,11.546621328826951,3.8552,0.2773,0.2128,7988.29,0.257,0.5,0.026,6,0.1667,1.0556,33,-0.15385684304961764,0.20243924125207707,0.2093121205398391,0.060055038031926807,0.319455699638265,0.3655525244077644,-0.36893118631538024,-0.006874652700971691,0.20243924125207707,0.2093121205398391,0.060055038031926807,0.09452117944313351,0.2093121205398391,0.09452117944313351,0.4613287960406158,0.03898135876926322,0.06792214130279518
52,1,1,1,24,359539,67289,3,1,92226,0.49,0,3,226271,299,0,2023-09,12.119686527570824,13.039396899677696,12.792580715600408,11.116766916182364,11.432008208323529,2.5086,0.5027,0.7813,19174.58,1.2543,0.0,0.1633,4,0.25,1.01,4,0.04396890028030229,0.2093121205398391,0.060055038031926807,0.060055038031926807,-0.3222754946745808,-0.2160792079693583,0.6365748516183702,-0.07137808057819994,0.2093121205398391,0.060055038031926807,0.060055038031926807,0.20243924125207707,-0.06410532124912015,0.24690974427699258,-0.17917465103390734,-0.10039377318079315,-0.29695768669029093
33,2,1,2,60,35748,9600,7,1,102943,0.31,0,1,407201,47,0,2024-02,11.811673582268442,13.079658361110845,10.484277575702958,9.169622538697624,11.541940430038752,3.5537,0.7636,0.0746,7984.93,0.7107,0.0,0.0443,8,0.125,1.0521,155,-0.05854666324529267,-0.2451326188257049,-0.18660962952142554,0.060055038031926807,-0.0048212638891296485,0.13667829838457002,-0.17179454373628492,-0.1567017951818489,-0.2451326188257049,-0.18660962952142554,0.060055038031926807,-0.07137808057819994,-0.08820287282818068,0.09452117944313351,-0.11173337023837479,0.1150648219640327,0.13032646881251334
66,2,0,4,180,30084,5597,3,6,27297,0.29,0,1,130984,187,1,2023-06,11.704702180534936,13.171505860454555,10.311781987654452,8.630164670075398,10.21456871841614,4.3354,0.2253,0.0573,2917.69,0.289,0.0,0.0967,9,0.6667,1.0139,178,0.20219290549519628,-0.2451326188257049,-0.18660962952142554,0.5337751568222175,-0.0048212638891296485,-0.3020727873570614,0.08684592463669417,-0.1567017951818489,-0.2451326188257049,-0.18660962952142554,0.5337751568222175,0.03338679094976551,-0.08820287282818068,-0.12633216965952757,0.09490176936209485,-0.20270514844410162,-0.29695768669029093
47,1,1,1,60,331911,89030,3,3,323952,0.54,2,4,793082,197,0,2024-06,12.297361112715086,13.365825501323416,12.712625152522987,11.396739902673568,12.6883537225236,2.9109,1.4784,0.5204,10630.47,0.5822,0.5,0.18,6,0.5,1.0093,21,-0.0036098767028325345,0.2093121205398391,0.00029383677764087667,-0.032192460685261624,-0.6759895377302999,-0.10280167224933352,0.08684592463669417,0.17258627810239593,0.2093121205398391,0.00029383677764087667,-0.032192460685261624,-0.2814535001543256,0.24008377920659268,-0.16413677366936694,-0.17917465103390734,0.03898135876926322,0.21973305652809796
69,2,1,2,36,181624,112698,7,5,229496,0.32,1,2,874070,255,0,2023-08,12.527166524752175,13.22619352264248,12.109699400872584,11.63247582687404,12.343645236501876,2.0118,0.8323,0.3274,15408.47,0.6706,0.5,0.0457,12,0.4167,1.0,105,0.20219290549519628,-0.0954756321572604,0.20243924125207707,-0.2527372182109241,-0.0048212638891296485,-0.10280167224933352,0.6365748516183702,-0.07137808057819994,-0.0954756321572604,0.20243924125207707,-0.2527372182109241,-0.07137808057819994,0.03338679094976551,0.24690974427699258,-0.11173337023837479,-0.03459342222280001,0.03338679094976551
61,0,2,2,84,841529,45222,5,6,127621,0.1,1,1,1441885,19,0,2024-10,13.272311524663245,14.64929755632353,13.642976942601416,10.71936108595781,11.75682804882438,3.9629,0.2197,0.3656,27404.99,0.5661,1.0,0.02,11,0.5455,1.0288,302,0.24463959574245342,-0.032192460685261624,0.13667829838457002,0.1656658352578223,0.047138475041581425,0.3655525244077644,0.11542786426244736,0.03338679094976551,-0.032192460685261624,0.13667829838457002,0.1656658352578223,0.03338679094976551,0.03338679094976551,0.2786584425915728,-0.028514376146417678,-0.11085540705643004,-0.05688507327563318
60,0,2,0,12,414793,172730,3,1,134197,0.3,0,2,576864,312,0,2024-05,12.9898463273033,14.49654821328769,12.93553729043058,12.059490750052843,11.80707160027901,4.5118,0.3064,0.2099,164660.49,4.5118,0.0,0.1,4,0.25,1.0144,41,0.24463959574245342,0.09452117944313351,0.2093121205398391,0.1656658352578223,-0.0048212638891296485,-0.13371227695715018,0.6365748516183702,0.03338679094976551,0.09452117944313351,0.2093121205398391,0.1656658352578223,0.09452117944313351,0.2093121205398391,-0.06410532124912015,0.09490176936209485,-0.10039377318079315,-0.29695768669029093
51,0,0,0,180,66953,32124,4,9,46883,0.15,0,1,411160,154,1,2024-08,11.678600907435117,11.48187845589803,11.111761095413756,10.377389822197522,10.75543174484307,0.8214,0.3973,0.6907,538.57,0.0548,0.0,0.0375,13,0.6923,1.0139,65,0.04396890028030229,-0.10280167224933352,-0.13371227695715018,0.03338679094976551,0.319455699638265,0.13667829838457002,-0.05261192772547818,-0.1567017951818489,-0.10280167224933352,-0.13371227695715018,0.03338679094976551,-0.032192460685261624,-0.06410532124912015,0.13667829838457002,-0.11173337023837479,-0.04724710799135949,-0.29695768669029093
54,0,1,1,120,221281,113951,2,8,65084,0.34,1,2,249337,194,0,2023-05,12.37924833946646,13.828421847384485,12.307193185180228,11.643532586077503,11.08344938690056,4.2596,0.2737,0.2184,8441.62,0.426,0.5,0.17,10,0.8,1.0312,4,0.04396890028030229,-0.10280167224933352,0.20243924125207707,-0.13371227695715018,0.1456864246596277,-0.2160792079693583,0.08684592463669417,0.4006438442190346,-0.10280167224933352,0.20243924125207707,-0.13371227695715018,0.09452117944313351,0.2093121205398391,0.09452117944313351,-0.17917465103390734,0.4238214325317402,-0.05688507327563318
65,2,1,1,180,420957,94539,2,5,96858,0.19,1,1,631041,92,1,2023-03,12.521160719172409,12.236960661063568,12.950288345217604,11.456778304347228,11.481011591724698,0.7526,0.3534,2.0408,1145.96,0.0502,1.0,0.095,7,0.7143,1.0243,203,0.24463959574245342,0.09452117944313351,0.00029383677764087667,0.060055038031926807,0.19095109062894794,0.28543812957695164,-0.17917465103390748,-0.07137808057819994,0.09452117944313351,0.00029383677764087667,0.060055038031926807,-0.032192460685261624,0.13667829838457002,0.13667829838457002,0.09490176936209485,0.03898135876926322,0.1970608187593185
55,2,0,3,180,159701,40039,5,5,19724,0.11,0,0,229696,131,0,2025-05,11.926808377076629,12.68511034440578,11.981064857606214,10.597634233429156,9.889642145714076,2.1347,0.1304,0.4946,1793.91,0.1423,0.0,0.022,10,0.5,1.0056,231,0.04396890028030229,-0.0954756321572604,-0.13371227695715018,-0.032192460685261624,0.319455699638265,-0.2160792079693583,0.21932178775816352,-0.1567017951818489,-0.0954756321572604,-0.13371227695715018,-0.032192460685261624,0.5337751568222175,0.24008377920659268,-0.16413677366936694,-0.028514376146417678,0.4238214325317402,0.21973305652809796
68,2,1,3,12,692667,175975,1,2,31430,0.08,0,0,449585,335,0,2024-03,12.827557322876752,14.397101960687587,13.448306086899162,12.07810290108556,10.355549946021076,4.8045,0.0844,0.3872,149073.49,4.8045,0.0,0.08,3,0.6667,1.0167,31,0.20219290549519628,-0.032192460685261624,0.2093121205398391,0.5337751568222175,0.047138475041581425,0.02626932318090149,0.6365748516183702,-0.006874652700971691,-0.032192460685261624,0.2093121205398391,0.5337751568222175,0.10153875210178005,-0.3097948334509717,-0.06410532124912015,-0.028892447984569334,-0.10039377318079315,0.13260497299693397
26,1,1,4,120,128532,48134,6,9,167850,0.38,1,1,476691,22,0,2023-07,12.335973079194318,13.93043261603555,11.763940959686058,10.781764842212066,12.030831960090762,4.9257,0.737,0.1146,9348.21,0.4926,1.0,0.0633,15,0.6,1.0,62,-0.15385684304961764,0.1656658352578223,0.13667829838457002,-0.06410532124912015,0.0018232788295387806,0.02626932318090149,0.11542786426244736,0.17258627810239593,0.1656658352578223,0.13667829838457002,-0.06410532124912015,-0.40389176679554784,0.019100833702288912,0.09452117944313351,0.21973305652809796,-0.05556069506673067,0.03338679094976551
39,2,1,4,24,60372,15168,7,6,33327,0.2,1,2,217207,112,0,2023-09,11.664908081961116,12.008005779382485,11.00829726411219,9.627009150591672,10.414153163500751,1.4093,0.2863,0.368,6835.92,0.7047,0.5,0.0286,13,0.4615,1.0052,81,0.1160546270532565,-0.10280167224933352,0.09452117944313351,0.5337751568222175,0.23011455351266025,0.060055038031926807,-0.17917465103390748,-0.1567017951818489,-0.10280167224933352,0.09452117944313351,0.5337751568222175,0.09452117944313351,0.03338679094976551,-0.0954756321572604,0.4613287960406158,-0.04724710799135949,0.21973305652809796
50,3,1,4,24,277622,39360,5,6,77719,0.41,2,2,194014,234,0,2023-03,12.313342836596645,12.469378773996787,12.5340193572086,10.580530757347516,11.260867903491375,1.1689,0.3491,1.0668,10843.5,0.5844,1.0,0.082,11,0.5455,1.0351,2,-0.0036098767028325345,0.20243924125207707,-0.13371227695715018,-0.1567017951818489,0.0018232788295387806,0.060055038031926807,0.08684592463669417,0.17258627810239593,0.20243924125207707,-0.13371227695715018,-0.1567017951818489,-0.032192460685261624,0.02626932318090149,-0.16413677366936694,-0.028892447984569334,-0.11085540705643004,-0.05688507327563318
27,1,2,0,24,293768,99977,5,7,42780,0.1,0,0,441754,50,0,2024-02,12.358227048407556,13.094568658252838,12.590549023199854,11.51270544076668,10.663849357772266,2.0883,0.1837,0.6041,20262.21,1.0441,0.0,0.02,12,0.5833,1.1875,7,-0.29695768669029093,0.20243924125207707,0.20243924125207707,0.03338679094976551,0.047138475041581425,0.02626932318090149,-0.17179454373628492,0.4006438442190346,0.20243924125207707,0.20243924125207707,0.03338679094976551,0.5337751568222175,-0.06410532124912015,0.24690974427699258,-0.028514376146417678,-0.03459342222280001,-0.3566300181766892
30,0,0,0,60,14093,25934,5,4,45552,0.31,0,0,165113,64,0,2023-05,11.514234607668856,12.215785324383964,9.553504453886967,10.1633486867855,10.726631762209768,2.0169,0.4549,0.0698,3365.85,0.4034,0.0,0.062,9,0.4444,1.0583,63,-0.29695768669029093,-0.2451326188257049,0.03338679094976551,0.03338679094976551,-0.0048212638891296485,0.060055038031926807,0.04576908078445017,-0.2633193275414611,-0.2451326188257049,0.03338679094976551,0.03338679094976551,0.20243924125207707,-0.08820287282818068,-0.12633216965952757,0.21973305652809796,-0.20270514844410162,0.06792214130279518
61,1,2,3,120,491912,75685,3,1,297741,0.32,2,5,1020847,226,0,2023-04,12.894852804516756,14.260474545662056,13.106057150570017,11.234348481767103,12.60398261867859,3.9182,0.7476,0.3152,13003.61,0.3918,0.4,0.1067,4,0.25,1.0167,140,0.24463959574245342,0.09452117944313351,0.060055038031926807,-0.032192460685261624,-0.0048212638891296485,0.3655525244077644,0.08684592463669417,0.03338679094976551,0.09452117944313351,0.060055038031926807,-0.032192460685261624,-0.40389176679554784,0.03338679094976551,-0.16413677366936694,0.09490176936209485,-0.10039377318079315,0.13260497299693397
52,3,2,4,48,306734,110577,2,2,17855,0.06,3,3,353253,10,0,2025-08,12.882007540958986,13.797494234277398,12.633739461622024,11.613476433275116,9.790094865181038,2.498,0.0454,0.3123,20461.33,0.6245,1.0,0.03,4,0.5,1.0463,216,0.04396890028030229,0.20243924125207707,0.20243924125207707,-0.032192460685261624,0.047138475041581425,0.13667829838457002,-0.36893118631538024,-0.006874652700971691,0.20243924125207707,0.20243924125207707,-0.032192460685261624,0.10153875210178005,0.03338679094976551,0.24690974427699258,0.4613287960406158,-0.10039377318079315,0.13032646881251334
54,2,2,2,48,649441,36166,6,8,203275,0.23,3,3,1047879,184,0,2023-01,12.973408509272332,14.362067158986047,13.383868811644232,10.495902379841931,12.22231994050804,4.0095,0.4719,0.376,35985.29,1.0024,1.0,0.0383,14,0.5714,1.0441,29,0.04396890028030229,-0.032192460685261624,-0.13371227695715018,-0.2527372182109241,0.23011455351266025,0.3655525244077644,-0.05261192772547818,0.03338679094976551,-0.032192460685261624,-0.13371227695715018,-0.2527372182109241,0.20243924125207707,0.03338679094976551,-0.06410532124912015,-0.11173337023837479,-0.05556069506673067,0.13032646881251334
48,2,1,3,240,650270,9028,3,5,184568,0.29,0,3,673627,98,0,2023-05,12.89914232308684,14.252190055002512,13.385144478060466,9.10819689830748,12.125778656288068,3.8692,0.4615,0.4202,6448.16,0.1935,0.0,0.0967,8,0.625,1.0056,83,-0.0036098767028325345,-0.032192460685261624,-0.18660962952142554,-0.2527372182109241,-0.0048212638891296485,0.28543812957695164,-0.17917465103390748,0.03338679094976551,-0.032192460685261624,-0.18660962952142554,-0.2527372182109241,0.20243924125207707,-0.3097948334509717,-0.0954756321572604,0.09490176936209485,0.1150648219640327,0.21973305652809796
35,2,1,4,240,237841,32652,1,7,70365,0.22,2,2,359264,16,1,2025-02,12.260073022461151,13.39224393899021,12.379361866651088,10.393692014097626,11.16146547094057,3.1024,0.3333,0.3632,2728.76,0.1551,1.0,0.22,8,0.875,1.0139,57,-0.05854666324529267,-0.10280167224933352,-0.13371227695715018,-0.1567017951818489,0.23011455351266025,0.13667829838457002,0.11542786426244736,0.17258627810239593,-0.10280167224933352,-0.13371227695715018,-0.1567017951818489,-0.032192460685261624,0.03338679094976551,-0.16413677366936694,-0.17917465103390734,0.1150648219640327,-0.29695768669029093
50,2,2,2,120,20034,116619,7,7,150230,0.37,1,1,406956,293,0,2023-11,12.836556878298037,14.283662473846537,9.905236023070245,11.666676064776148,11.91992938849441,4.2508,0.3999,0.0125,13308.66,0.4251,1.0,0.0529,14,0.5,1.0172,61,-0.0036098767028325345,-0.2451326188257049,0.20243924125207707,-0.06410532124912015,0.0018232788295387806,0.13667829838457002,0.6365748516183702,-0.006874652700971691,-0.2451326188257049,0.20243924125207707,-0.06410532124912015,-0.032192460685261624,-0.08820287282818068,-0.16413677366936694,0.3983423472307553,-0.05556069506673067,0.13260497299693397
57,1,0,4,48,129091,36160,7,4,24194,0.42,0,1,67714,100,0,2024-02,11.51293546492023,11.835313265661023,11.768280607447592,10.49573646899098,10.09390127922742,1.3804,0.2419,0.9352,2875.85,0.3451,0.0,0.06,11,0.3636,1.0385,62,0.2138679370756996,0.1656658352578223,-0.13371227695715018,0.5337751568222175,0.0018232788295387806,-0.3020727873570614,-0.17917465103390748,-0.2633193275414611,0.1656658352578223,-0.13371227695715018,0.5337751568222175,0.03338679094976551,0.02626932318090149,-0.12633216965952757,0.21973305652809796,-0.11085540705643004,-0.05688507327563318
