Customer_ID,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Outstanding_Loans,Loan_Amount,Loan_Tenure_Months,Savings_Account_Balance,Checking_Account_Balance,No_of_Open_Accounts,No_of_Closed_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,No_of_Inquiries_12M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Oldest_Trade_Open_Months,Newest_Trade_Open_Months,Default,Application_Date
1537,68,476251,36,Married,Postgraduate,30,1,2324395,240,222104,204121,7,2,381725,190862,0.5,0,2,4,4,3,DPD90+,2.0,465719,364,106,0,2024-08-20
1538,28,100000,2,Single,High School,3,4,213948,12,8289,23838,5,9,91389,44780,0.49,0,1,0,0,0,Current,,110130,40,38,1,2023-12-01
1539,43,305435,16,Single,Graduate,16,2,1016207,60,446902,6137,1,7,779072,366163,0.47,1,3,0,0,0,Current,,1022867,196,194,0,2024-11-26
1540,49,100000,22,Single,High School,23,3,260877,120,130598,45244,3,7,250828,20066,0.08,2,2,0,0,0,Current,,261000,279,113,0,2024-01-06
1541,38,269321,16,Married,Graduate,14,3,702069,36,106981,21459,2,8,548377,202899,0.37,0,1,0,0,0,Current,,755864,173,58,1,2024-06-15
1542,51,312554,19,Divorced,Graduate,17,0,1144682,24,497814,42934,7,5,499180,194680,0.39,1,2,0,0,0,Current,,690964,215,210,0,2024-05-19
1543,50,242824,25,Married,Graduate,22,0,1208287,24,153812,22615,5,1,137215,17837,0.13,2,2,0,0,0,Current,,169736,264,246,0,2023-01-26
1544,59,136748,17,Married,Graduate,16,1,473937,12,42835,14537,2,2,180225,52265,0.29,3,3,0,0,0,Current,,266345,193,11,0,2023-02-16
1545,55,224245,21,Married,Graduate,21,0,913409,60,195989,90904,3,9,347938,17396,0.05,3,3,0,0,0,Current,,448725,260,176,0,2023-03-06
1546,38,461152,16,Married,Postgraduate,21,0,287884,36,104861,137497,5,5,790663,482304,0.61,2,2,0,0,0,Current,,1065511,257,114,0,2024-11-16
1547,62,143823,20,Married,High School,22,2,596422,120,81019,68880,2,0,406057,97453,0.24,1,5,2,0,1,DPD90+,19.0,593725,269,94,1,2025-01-17
1548,59,308603,23,Single,Graduate,27,4,570882,12,238889,40457,4,1,238171,80978,0.34,0,1,0,0,0,Current,,317523,333,250,0,2025-11-17
1549,37,345650,13,Married,Postgraduate,15,1,369900,240,591453,87485,7,7,621190,186357,0.3,1,2,0,0,0,Current,,755312,183,99,0,2025-07-20
1550,34,328593,12,Divorced,Postgraduate,15,2,331880,24,524260,160736,4,7,466538,121299,0.26,2,3,0,0,0,Current,,472316,184,68,0,2023-09-17
1551,51,130959,25,Married,Graduate,28,1,466140,180,119614,54569,1,5,389635,70134,0.18,1,1,2,0,1,DPD90+,35.0,531520,344,149,0,2023-11-16
1552,44,419684,19,Divorced,Postgraduate,18,4,2093919,48,613964,155172,6,2,1114118,323094,0.29,2,2,0,0,0,Current,,1651605,217,5,0,2025-10-24
1553,55,469780,20,Married,Postgraduate,18,1,1643233,84,544412,52008,3,1,750222,52515,0.07,0,2,0,0,0,Current,,926612,218,164,0,2023-06-05
1554,64,374948,19,Married,Postgraduate,18,0,630125,240,267953,145972,6,5,1124558,292385,0.26,1,2,0,0,0,Current,,1315602,225,219,0,2023-01-07
1555,65,274268,35,Single,Graduate,30,4,388055,120,401927,51241,6,0,489611,171363,0.35,2,2,0,0,0,Current,,616728,367,135,0,2024-10-16
1556,54,100000,17,Married,High School,19,2,286680,180,138282,27465,2,9,91779,67916,0.74,1,2,0,0,0,Current,,125206,236,125,0,2025-03-27
1557,23,184209,0,Divorced,Graduate,4,2,146018,120,231593,57546,1,5,348097,48733,0.14,2,3,3,2,0,DPD60,13.0,348217,59,56,0,2025-11-04
1558,57,228338,23,Married,Graduate,21,3,524489,24,286567,71354,3,8,243297,58391,0.24,1,2,0,0,0,Current,,351224,256,31,0,2025-07-04
1559,63,334880,31,Single,Graduate,26,2,1171429,240,462742,123480,4,6,700161,343078,0.49,1,1,0,0,0,Current,,1010459,314,212,0,2024-03-14
1560,60,124279,25,Single,High School,24,3,603309,12,99406,41958,6,8,353399,81281,0.23,1,1,0,0,0,Current,,449046,288,25,1,2024-04-28
1561,46,100000,21,Married,Graduate,25,0,241544,24,174469,5281,2,1,246549,49309,0.2,0,2,3,1,1,DPD90+,13.0,261635,311,184,1,2023-08-09
1562,43,245563,14,Married,Graduate,15,2,344035,36,89998,58818,6,4,290478,92952,0.32,0,0,0,0,0,Current,,388050,181,81,0,2025-02-13
1563,64,341781,32,Married,Graduate,30,4,1428005,36,606174,115771,5,8,424542,55190,0.13,1,4,0,0,0,Current,,453802,363,335,0,2024-01-04
1564,59,347876,25,Widowed,Postgraduate,28,3,1338939,48,249583,56382,4,6,234197,119440,0.51,2,3,0,0,0,Current,,293630,339,162,0,2023-11-04
1565,35,219523,10,Married,Graduate,10,2,959022,60,64498,37377,6,8,266647,154655,0.58,2,4,0,0,0,Current,,279130,124,44,1,2024-10-07
1566,69,256797,24,Married,High School,22,0,376524,84,313306,20490,5,5,187862,90173,0.48,2,2,0,0,0,Current,,243193,272,7,0,2025-11-17
1567,24,318723,0,Single,Postgraduate,6,4,739993,12,249615,70417,5,6,557325,111465,0.2,1,2,0,0,0,Current,,645958,83,51,0,2023-07-29
1568,49,155497,12,Single,High School,16,4,764577,180,255049,76765,2,9,353113,130651,0.37,1,2,0,0,0,Current,,499829,193,153,0,2024-11-08
1569,42,189470,14,Married,Graduate,15,0,229484,84,168634,29737,2,4,450550,90110,0.2,1,1,0,0,0,Current,,630757,181,156,0,2025-09-23
1570,45,373922,16,Divorced,Postgraduate,13,2,1316777,240,506177,102862,5,5,242609,70356,0.29,0,0,2,2,2,DPD90+,29.0,363728,160,155,0,2023-12-23
1571,33,176722,11,Married,Graduate,15,1,276981,60,115064,66580,1,0,238555,57253,0.24,1,3,0,0,0,Current,,269269,191,165,0,2023-07-16
1572,38,330772,17,Married,Postgraduate,22,2,909859,120,151636,8758,6,0,403683,52478,0.13,1,1,0,0,0,Current,,416157,265,56,0,2024-04-12
1573,53,240136,20,Single,Graduate,17,3,985108,48,193716,108592,5,1,182683,27402,0.15,2,2,0,0,0,Current,,223147,213,92,0,2025-01-15
1574,36,100159,9,Widowed,Graduate,8,3,270292,84,123523,20587,5,3,140841,18309,0.13,0,0,0,0,0,Current,,146714,100,34,0,2025-04-13
1575,65,115147,24,Widowed,High School,20,2,474943,84,153265,50339,2,8,143738,22998,0.16,0,0,4,4,2,DPD90+,33.0,156566,251,157,1,2025-08-05
1576,62,356268,33,Married,Graduate,30,3,861636,48,419506,13785,6,6,743263,111489,0.15,0,0,0,0,0,Current,,965238,364,176,0,2025-11-19
1577,64,374178,28,Single,Postgraduate,30,1,1869800,84,739640,33645,3,5,1013370,557353,0.55,1,3,0,0,0,Current,,1313393,366,72,0,2024-01-03
1578,22,100000,0,Married,Graduate,3,1,246122,180,139762,17481,4,0,163710,44201,0.27,0,1,2,0,1,DPD90+,25.0,167256,39,13,1,2024-07-09
1579,55,258672,25,Divorced,Graduate,28,4,303217,60,482801,48066,2,4,612189,85706,0.14,1,1,0,0,0,Current,,747759,337,46,0,2025-08-01
1580,62,282670,23,Married,Graduate,27,3,652519,24,79139,120683,6,3,244516,88025,0.36,1,2,0,0,0,Current,,309339,331,293,0,2023-12-02
1581,54,274647,22,Married,Graduate,20,2,1055102,240,46601,6969,6,4,751823,60145,0.08,4,4,0,0,0,Current,,852576,240,3,0,2023-02-18
1582,50,100000,20,Single,High School,19,4,431571,48,65643,32773,7,8,88148,14985,0.17,1,1,0,0,0,Current,,126582,237,78,0,2023-12-24
1583,33,193311,8,Single,Graduate,7,1,496899,48,61153,16050,1,2,189493,90956,0.48,1,3,0,0,0,Current,,204756,84,77,1,2023-06-30
1584,33,167946,7,Single,Graduate,7,4,533253,120,180616,69721,4,3,128673,28308,0.22,0,1,0,0,0,Current,,145008,95,50,0,2023-07-10
1585,38,100000,16,Divorced,High School,19,0,430200,84,106201,39371,2,7,127419,29306,0.23,1,3,0,0,0,Current,,137421,239,149,0,2025-03-10
1586,52,100000,25,Married,High School,23,3,416095,48,117134,25996,2,2,188102,30096,0.16,2,5,2,2,2,DPD90+,22.0,199063,286,107,1,2025-10-27
1587,52,139475,19,Married,High School,22,2,482549,84,209658,17028,3,2,414238,169837,0.41,1,1,4,1,0,DPD60,22.0,596291,275,186,1,2024-11-03
1588,55,285903,20,Single,Graduate,21,1,1191535,36,555821,92792,7,8,710017,205904,0.29,4,4,0,0,0,Current,,808659,258,7,0,2023-05-13
1589,59,312345,25,Divorced,Postgraduate,28,4,965645,120,550540,29674,7,4,453240,199425,0.44,1,1,0,0,0,Current,,616978,339,313,0,2025-01-23
1590,66,153115,38,Divorced,High School,30,2,79760,84,42997,17028,1,9,296984,157401,0.53,1,1,1,0,1,DPD90+,2.0,360535,362,292,1,2025-05-16
1591,49,100000,27,Single,High School,24,3,68570,36,71010,32081,7,0,205827,14407,0.07,2,2,0,0,0,Current,,271266,288,280,0,2024-09-26
1592,69,380529,30,Divorced,Graduate,30,2,1868069,12,208855,188662,1,6,972943,116753,0.12,0,0,4,4,0,DPD60,34.0,1424474,371,24,0,2025-11-18
1593,49,256576,23,Single,Graduate,25,3,295694,60,101294,114871,6,6,600677,192216,0.32,0,0,0,0,0,Current,,854345,307,213,0,2025-06-15
1594,64,335777,20,Single,Graduate,21,3,779111,24,373455,102308,6,5,645775,51662,0.08,1,3,0,0,0,Current,,668049,259,189,0,2023-05-18
1595,36,199270,8,Single,Graduate,13,3,936997,120,224949,55496,2,5,433005,134231,0.31,0,0,2,1,1,DPD90+,14.0,615993,167,77,1,2023-08-03
1596,64,428036,40,Divorced,Postgraduate,30,4,589695,120,211076,213686,3,2,1012216,334031,0.33,1,1,0,0,0,Current,,1240887,363,124,0,2024-02-02
1597,67,380750,40,Divorced,Graduate,30,3,1636105,48,547594,107657,2,2,317111,34882,0.11,2,3,4,4,3,DPD90+,15.0,372628,361,284,1,2024-03-09
1598,30,388366,5,Single,Postgraduate,11,2,1624225,84,574464,86083,7,9,388808,116642,0.3,1,4,0,0,0,Current,,519522,135,77,0,2025-04-17
1599,50,397071,24,Married,Postgraduate,28,0,1960928,12,36098,181297,5,8,882077,361651,0.41,0,2,0,0,0,Current,,1301155,342,224,1,2025-03-31
1600,45,213020,23,Married,Graduate,19,2,376527,24,175044,28205,6,0,559404,106286,0.19,1,2,0,0,0,Current,,585733,231,78,0,2023-06-20
1601,59,164569,31,Divorced,Graduate,28,4,315802,84,293883,10995,5,6,250664,45119,0.18,2,2,0,0,0,Current,,346928,346,96,0,2024-04-13
1602,40,100000,14,Single,High School,12,3,456295,24,106462,32436,7,9,294972,5899,0.02,0,2,0,0,0,Current,,324986,154,45,1,2025-11-01
1603,25,157433,2,Married,Graduate,9,0,244549,48,114591,10391,3,6,163758,55677,0.34,2,3,0,0,0,Current,,194883,110,69,0,2023-03-17
1604,21,336237,0,Married,Postgraduate,3,4,997129,48,183137,66948,2,7,518392,25919,0.05,1,5,0,0,0,Current,,744883,45,35,0,2023-03-07
1605,50,291469,25,Single,Graduate,22,1,1073495,240,152887,65090,6,5,421553,172836,0.41,1,1,0,0,0,Current,,536594,275,68,0,2023-01-21
1606,69,220975,28,Married,High School,26,1,380845,120,54038,62495,3,7,624417,93662,0.15,1,1,0,0,0,Current,,645477,312,78,0,2025-01-25
1607,23,329219,0,Married,Postgraduate,3,1,1554854,120,541101,163291,2,0,399489,143816,0.36,0,0,0,0,0,Current,,500968,44,18,0,2023-01-15
1608,65,222218,31,Single,Graduate,29,0,776793,12,48661,28015,2,0,372654,96890,0.26,0,0,2,1,0,DPD60,29.0,519785,352,75,0,2023-05-25
1609,34,100000,9,Widowed,High School,15,2,71212,60,61997,20036,5,8,96808,29042,0.3,0,0,0,0,0,Current,,122407,181,83,0,2024-11-23
1610,50,190518,18,Single,Graduate,22,0,211630,36,26494,15903,4,3,343535,51530,0.15,0,0,0,0,0,Current,,372201,269,2,0,2025-02-16
1611,24,242009,2,Widowed,Graduate,8,0,328773,36,380850,75423,7,2,639753,121553,0.19,3,3,0,0,0,Current,,782111,97,3,0,2023-05-05
1612,38,463409,14,Single,Postgraduate,19,0,742524,84,58669,171129,1,5,583941,52554,0.09,1,2,0,0,0,Current,,853822,239,157,0,2024-03-06
1613,57,100000,36,Single,High School,30,1,378804,48,65118,25139,6,9,252698,10107,0.04,2,3,1,1,0,DPD60,30.0,335861,365,87,1,2025-08-02
1614,45,137342,24,Single,Graduate,25,2,123636,180,160405,18953,1,8,381574,95393,0.25,2,4,0,0,0,Current,,520826,308,250,0,2023-04-09
1615,68,255095,31,Married,Graduate,30,0,530004,48,216485,81126,3,9,174075,64407,0.37,3,5,0,0,0,Current,,242480,361,48,0,2025-09-26
1616,21,221268,0,Married,Graduate,1,2,1018103,180,132855,61688,1,3,529065,132266,0.25,0,0,2,0,0,DPD30,26.0,553056,12,1,0,2024-12-18
1617,66,252539,37,Single,Graduate,30,3,758880,48,148144,25801,5,8,287479,83368,0.29,0,2,0,0,0,Current,,371068,366,42,0,2025-06-08
1618,35,230347,10,Single,Graduate,14,0,390377,36,369866,49461,4,4,216139,60518,0.28,0,4,0,0,0,Current,,256763,175,134,0,2024-09-13
1619,29,187113,4,Married,Graduate,8,0,899406,60,364731,42829,6,6,374751,37475,0.1,1,1,0,0,0,Current,,400826,97,59,0,2025-12-12
1620,35,387600,13,Married,Postgraduate,14,0,619935,60,282436,190566,7,2,877528,307134,0.35,1,3,0,0,0,Current,,966469,171,81,0,2023-11-13
1621,69,406080,39,Married,Graduate,30,3,1856982,12,51301,173663,2,2,603801,313976,0.52,1,1,0,0,0,Current,,839633,367,19,1,2025-11-03
1622,44,107386,18,Single,High School,22,3,404411,180,13026,40001,2,2,64209,8989,0.14,2,2,0,0,0,Current,,69393,275,180,1,2023-08-21
1623,24,170814,3,Married,Graduate,8,1,654618,180,261425,76287,7,7,473455,61549,0.13,1,1,0,0,0,Current,,547413,99,61,0,2025-10-06
1624,32,451702,7,Married,Postgraduate,8,4,1780711,180,509122,168499,5,5,1051050,441441,0.42,2,2,0,0,0,Current,,1200758,107,2,1,2024-01-23
1625,57,281973,29,Widowed,Graduate,26,2,783761,48,444954,127912,6,8,332493,23274,0.07,0,2,4,4,0,DPD60,11.0,340577,320,19,0,2024-10-25
1626,57,100000,22,Married,High School,23,4,416560,240,141011,4618,1,8,174215,76654,0.44,0,1,0,0,0,Current,,214472,276,70,0,2023-12-30
1627,63,470247,29,Single,Postgraduate,30,0,2004601,36,855679,112347,7,7,267797,40169,0.15,2,2,3,2,2,DPD90+,10.0,370353,369,189,0,2024-02-12
1628,26,194847,4,Single,Graduate,11,0,413502,120,346312,73751,2,0,262694,68300,0.26,1,1,0,0,0,Current,,265603,138,94,0,2025-12-13
1629,59,100000,19,Married,High School,20,1,230155,84,158723,29998,1,5,180633,30707,0.17,0,0,0,0,0,Current,,190798,242,150,0,2024-11-14
1630,66,106944,30,Married,High School,30,4,481184,240,104443,11130,5,3,191756,86290,0.45,2,3,0,0,0,Current,,260806,370,124,0,2023-01-19
1631,44,100000,19,Divorced,High School,16,0,286128,48,65084,18343,2,3,102046,26531,0.26,2,2,2,2,2,DPD90+,28.0,132332,203,133,1,2023-01-21
1632,31,301086,7,Married,Postgraduate,11,4,1325153,48,312738,51946,3,2,735212,183803,0.25,0,0,0,0,0,Current,,998141,141,67,0,2025-08-29
1633,33,100000,9,Married,High School,16,1,332046,84,102903,14544,4,8,124715,73581,0.59,2,4,0,0,0,Current,,139063,202,188,1,2024-11-09
1634,54,100000,27,Married,High School,25,4,317105,180,124003,18470,1,1,195102,68285,0.35,3,4,0,0,0,Current,,273510,310,295,1,2023-08-17
1635,45,398169,9,Married,Postgraduate,8,2,254594,36,164400,106362,7,0,469363,93872,0.2,0,1,0,0,0,Current,,581979,98,28,0,2024-02-15
1636,27,189672,3,Single,Graduate,11,1,332025,180,251971,81622,6,9,296442,68181,0.23,0,0,0,0,0,Current,,386901,142,129,0,2025-06-06
1637,24,100000,2,Single,High School,5,4,275925,180,94037,37617,1,2,101878,38713,0.38,1,3,0,0,0,Current,,106572,66,22,1,2023-11-29
1638,28,100000,6,Married,High School,6,0,314292,120,125939,42091,1,3,208251,29155,0.14,0,0,0,0,0,Current,,229600,77,45,0,2025-04-16
1639,40,100000,10,Single,High School,9,3,333695,120,51722,44412,1,3,156396,23459,0.15,0,0,0,0,0,Current,,216871,110,51,1,2025-07-22
1640,49,173520,24,Single,High School,22,3,646015,60,155659,38131,7,5,93751,15000,0.16,1,2,0,0,0,Current,,104246,265,103,0,2025-11-19
1641,65,289044,29,Single,Graduate,30,1,998083,24,132929,53788,5,0,164874,42867,0.26,0,2,0,0,0,Current,,172501,370,81,0,2025-06-30
1642,66,213826,40,Single,High School,30,3,923427,24,375659,10190,5,0,358764,64577,0.18,0,1,1,0,0,DPD30,21.0,465891,370,106,0,2025-02-18
1643,30,100000,5,Single,High School,13,2,182961,180,100152,46663,6,1,95806,9580,0.1,2,4,0,0,0,Current,,122053,161,51,0,2024-03-04
1644,63,464350,40,Married,Postgraduate,30,1,1572783,84,226934,23958,5,3,911335,63793,0.07,2,2,1,0,1,DPD90+,22.0,1188332,369,28,0,2023-05-10
1645,54,207917,26,Married,Graduate,25,0,151824,180,27103,78123,7,6,316133,170711,0.54,0,1,3,3,3,DPD90+,30.0,413866,306,250,1,2024-07-23
1646,46,194630,24,Married,Graduate,27,0,517882,36,266193,39216,6,5,415739,124721,0.3,2,3,0,0,0,Current,,519714,332,286,0,2025-11-06
1647,61,248285,37,Married,Graduate,30,1,423611,12,116335,118038,6,8,715306,386265,0.54,0,1,0,0,0,Current,,891905,368,8,0,2024-04-09
1648,69,268524,35,Widowed,Graduate,30,3,594510,84,531593,59453,5,6,489207,181006,0.37,0,1,0,0,0,Current,,715261,368,254,0,2024-04-16
1649,23,130823,0,Single,Graduate,2,3,274202,24,142690,53895,2,4,322929,25834,0.08,2,3,0,0,0,Current,,409131,34,25,1,2025-10-13
1650,26,241036,5,Married,Graduate,13,0,186064,240,147876,37523,5,5,574292,120601,0.21,0,0,0,0,0,Current,,751547,165,59,0,2025-02-21
1651,25,167724,0,Single,Graduate,3,2,436066,60,223487,27433,2,9,470378,169336,0.36,4,5,0,0,0,Current,,533166,36,13,1,2025-03-08
1652,25,328503,2,Married,Postgraduate,9,3,1634575,60,192725,100472,3,8,340015,102004,0.3,0,0,0,0,0,Current,,488107,111,34,0,2024-06-18
1653,67,113570,31,Divorced,High School,26,2,209560,180,187337,56675,5,0,291683,81671,0.28,1,2,0,0,0,Current,,295236,315,167,0,2024-07-19
1654,43,420416,18,Married,Postgraduate,17,3,1602901,84,273716,112854,3,8,1161946,604211,0.52,1,1,1,1,1,DPD90+,3.0,1485679,213,71,1,2023-12-07
1655,69,168303,40,Married,High School,30,1,499026,36,332749,79006,5,5,249409,122210,0.49,1,3,1,0,1,DPD90+,16.0,297276,367,214,0,2024-11-03
1656,29,308464,5,Married,Postgraduate,10,4,605673,240,379420,122583,3,3,396234,83209,0.21,0,1,2,1,0,DPD60,16.0,515877,122,97,0,2024-10-31
1657,55,159942,25,Married,Graduate,27,0,144464,48,271357,64299,4,4,460647,69097,0.15,3,5,0,0,0,Current,,543603,324,294,0,2023-07-01
1658,40,372977,17,Single,Postgraduate,17,1,548783,48,71607,85509,3,0,771720,262384,0.34,0,1,0,0,0,Current,,1048647,206,109,0,2025-05-10
1659,69,181540,26,Married,High School,21,3,729489,24,132376,37313,2,6,263540,65885,0.25,2,2,0,0,0,Current,,266219,257,244,0,2023-11-14
1660,62,217269,33,Married,Graduate,29,0,381435,36,323317,24360,1,7,538733,32323,0.06,1,1,0,0,0,Current,,648066,354,278,0,2025-04-17
1661,55,237276,22,Single,Graduate,26,4,272715,48,314951,114531,6,4,299248,104736,0.35,0,2,0,0,0,Current,,423624,320,191,0,2024-11-08
1662,38,236229,13,Single,Graduate,15,4,470294,120,101288,113510,3,1,222295,55573,0.25,4,4,2,0,0,DPD30,8.0,250104,184,155,0,2025-03-09
1663,37,106744,7,Divorced,Graduate,11,3,333915,36,79481,40412,1,7,198535,35736,0.18,2,3,2,2,1,DPD90+,28.0,203771,136,21,1,2023-06-10
1664,44,183068,20,Single,Graduate,20,0,671051,180,103198,29693,7,9,350672,234950,0.67,4,4,0,0,0,Current,,437730,242,181,1,2024-10-30
1665,23,181614,2,Single,Graduate,2,3,407385,180,226304,25005,4,6,465724,232862,0.5,0,0,0,0,0,Current,,693121,35,35,0,2023-04-18
1666,52,312301,18,Married,Graduate,19,4,856223,24,225452,154443,4,9,512975,241098,0.47,1,2,0,0,0,Current,,529430,230,47,0,2025-12-14
1667,55,386146,18,Single,Graduate,19,1,983562,48,252020,20056,7,8,979446,342806,0.35,1,1,0,0,0,Current,,1013754,236,50,1,2025-11-23
1668,58,231519,23,Married,High School,23,1,125139,180,105199,98374,7,3,295952,56230,0.19,1,3,2,2,2,DPD90+,6.0,384014,278,138,0,2023-10-25
1669,33,347626,9,Married,Postgraduate,13,2,792657,12,294648,66264,7,8,673845,128030,0.19,3,4,0,0,0,Current,,758098,158,111,0,2023-10-17
1670,67,261946,40,Married,Graduate,30,4,823280,12,112958,57905,2,3,267494,40124,0.15,1,3,0,0,0,Current,,322361,368,284,0,2023-03-06
1671,45,430387,18,Single,Postgraduate,15,4,1319029,48,829360,180482,7,2,629920,69291,0.11,3,4,0,0,0,Current,,891496,183,37,0,2023-10-05
1672,29,100000,5,Married,High School,6,3,387395,24,35127,6348,2,2,264384,163918,0.62,0,1,0,0,0,Current,,290670,77,41,1,2025-02-28
1673,24,266274,1,Divorced,Postgraduate,6,2,936403,12,487532,50592,3,9,276917,168919,0.61,1,1,1,1,0,DPD60,17.0,376510,72,61,1,2023-11-24
1674,34,323684,9,Single,Postgraduate,12,2,565032,180,286629,154388,5,1,817495,204373,0.25,0,0,0,0,0,Current,,1023702,154,51,1,2023-09-11
1675,57,235159,30,Single,Graduate,29,0,388105,24,185032,83611,7,9,283879,147617,0.52,1,1,0,0,0,Current,,412328,349,8,0,2023-04-19
1676,54,276757,22,Divorced,Graduate,23,3,716423,48,138675,105823,7,2,162241,30825,0.19,0,0,3,1,0,DPD60,32.0,241168,286,229,0,2025-07-09
1677,31,146855,9,Single,Graduate,14,1,557808,36,189402,56333,4,7,113788,6827,0.06,1,3,0,0,0,Current,,141379,170,114,0,2024-03-01
1678,61,428107,31,Married,Postgraduate,30,0,394810,24,593690,21008,1,7,1012344,536542,0.53,1,1,0,0,0,Current,,1308275,361,233,0,2023-09-13
1679,23,254697,6,Single,Graduate,11,2,1214260,180,244958,29936,5,1,294220,73555,0.25,2,5,0,0,0,Current,,403940,142,19,0,2025-06-14
1680,48,100000,25,Single,High School,22,1,294418,36,15862,25580,4,1,213536,51248,0.24,4,6,0,0,0,Current,,247560,273,30,1,2025-04-03
1681,49,328004,23,Single,Graduate,24,4,616266,240,603886,64522,3,1,737352,117976,0.16,2,2,0,0,0,Current,,820945,290,142,0,2023-06-12
1682,29,399123,8,Married,Postgraduate,15,3,1444929,60,782936,86704,7,9,543923,223008,0.41,2,2,1,1,0,DPD60,8.0,806280,191,36,0,2025-12-15
1683,23,344522,0,Married,Postgraduate,7,2,241601,240,306808,136118,4,6,581311,296468,0.51,0,0,0,0,0,Current,,707053,88,7,0,2024-06-29
1684,45,353750,22,Single,Postgraduate,19,4,947974,36,440998,9567,2,5,533956,181545,0.34,2,3,0,0,0,Current,,534380,239,116,0,2025-02-28
1685,54,314430,22,Divorced,Graduate,20,2,844830,60,291816,105974,1,0,901902,198418,0.22,1,3,0,0,0,Current,,1279671,240,107,1,2025-06-07
1686,32,100000,9,Married,High School,15,1,122888,84,67766,2005,1,1,129987,32496,0.25,3,4,0,0,0,Current,,168961,180,34,1,2025-11-07
1687,62,125879,28,Widowed,High School,30,0,537282,240,25272,6327,2,0,120630,26538,0.22,2,2,0,0,0,Current,,130796,370,178,0,2024-01-13
1688,29,100000,6,Widowed,High School,8,1,408565,180,93933,21597,7,6,141398,74940,0.53,1,2,2,0,0,DPD30,24.0,143528,102,32,1,2025-01-26
1689,35,100000,8,Married,High School,15,3,118729,24,164584,42365,7,5,217378,82603,0.38,2,2,0,0,0,Current,,249058,188,42,1,2024-01-02
1690,60,226783,25,Divorced,Graduate,22,3,484685,24,18870,20319,5,1,508766,101753,0.2,3,5,0,0,0,Current,,744804,272,161,0,2023-09-13
1691,45,100000,19,Married,High School,20,2,95193,60,118510,28621,2,1,281014,36531,0.13,0,1,0,0,0,Current,,412176,246,119,0,2025-08-20
1692,25,222547,0,Divorced,Graduate,2,1,961122,60,393353,76930,7,1,601853,60185,0.1,4,6,0,0,0,Current,,695442,34,14,1,2025-11-08
1693,31,367220,6,Single,Postgraduate,5,0,717893,60,174143,47803,1,7,448302,40347,0.09,0,1,0,0,0,Current,,635676,70,28,0,2024-09-10
1694,54,148763,29,Single,Graduate,28,3,368474,48,60598,39558,7,6,243660,14619,0.06,1,1,0,0,0,Current,,297490,337,114,0,2025-05-13
1695,44,327192,16,Married,Postgraduate,14,0,640453,180,509090,149682,3,0,774847,170466,0.22,2,2,0,0,0,Current,,1028355,178,167,0,2023-03-26
1696,35,205743,8,Married,Graduate,13,4,389907,60,112627,54700,7,3,574299,189518,0.33,4,6,0,0,0,Current,,670334,162,94,1,2025-01-27
1697,58,140554,34,Divorced,High School,30,2,542940,12,59646,13425,5,3,188751,79275,0.42,0,1,0,0,0,Current,,237446,371,31,0,2024-12-12
1698,28,100000,4,Divorced,Graduate,5,0,386404,60,78707,32135,6,6,161110,91832,0.57,1,1,3,3,0,DPD60,4.0,184775,68,24,1,2025-07-24
1699,25,100000,0,Single,High School,7,2,283004,12,81537,30425,4,1,274869,30235,0.11,1,3,0,0,0,Current,,283268,90,4,0,2024-11-17
1700,68,326379,40,Divorced,Graduate,30,4,1129035,48,572631,10750,6,3,455693,191391,0.42,1,2,0,0,0,Current,,487449,361,265,0,2025-01-09
1701,46,206909,24,Single,Graduate,20,0,579859,12,259870,13135,3,0,352010,80962,0.23,3,4,3,3,3,DPD90+,6.0,403170,246,100,1,2023-05-10
1702,38,100000,12,Single,High School,12,0,62865,84,84162,9525,6,3,276126,80076,0.29,1,2,0,0,0,Current,,410910,147,70,0,2024-01-17
1703,26,100000,2,Married,High School,2,4,79702,84,109205,8541,7,0,250560,42595,0.17,1,1,0,0,0,Current,,371539,31,24,1,2025-07-05
1704,57,315551,32,Single,Graduate,30,1,702679,12,602775,45610,5,1,349812,132928,0.38,0,0,3,0,0,DPD30,9.0,494575,362,218,0,2023-09-01
1705,68,396042,40,Married,Postgraduate,30,0,1534210,180,107235,94246,1,1,519602,57156,0.11,2,3,4,3,1,DPD90+,17.0,580007,371,354,0,2025-08-09
1706,33,270475,5,Married,Postgraduate,5,0,1246759,48,123078,53668,1,9,373903,149561,0.4,0,2,0,0,0,Current,,456461,64,1,1,2024-08-14
1707,48,235735,18,Single,Graduate,23,3,149382,24,454245,105494,3,2,655778,91808,0.14,1,2,0,0,0,Current,,799977,278,215,0,2024-08-21
1708,25,100000,2,Married,High School,4,1,215613,12,191678,31381,6,7,299733,56949,0.19,0,0,0,0,0,Current,,357727,54,17,0,2024-04-27
1709,33,212693,9,Married,Postgraduate,12,0,320532,36,84114,93701,5,5,517909,56969,0.11,1,1,0,0,0,Current,,529530,146,100,0,2023-02-26
