age,marital_status,education_level,outstanding_loans,loan_amount,loan_tenure_months,savings_account_balance,checking_account_balance,no_of_open_accounts,no_of_closed_accounts,total_current_balance,credit_utilization_ratio,no_of_inquiries_6m,no_of_inquiries_12m,newest_trade_open_months,default,month,log_income_inr,log_savings_account_balance,log_checking_account_balance,log_total_current_balance,log_max_credit_exposure,debt_to_income,balance_to_income,savings_to_loan,monthly_installment_proxy,installment_to_income,inquiry_acceleration,utilization_per_open_account,total_accounts,closed_account_ratio,account_maturity,trade_gap,woe_age,woe_education_level,woe_loan_amount,woe_loan_tenure_months,woe_savings_account_balance,woe_checking_account_balance,woe_total_current_balance,woe_credit_utilization_ratio,woe_no_of_inquiries_6m,woe_no_of_inquiries_12m,woe_newest_trade_open_months,woe_log_income_inr,woe_log_savings_account_balance,woe_log_checking_account_balance,woe_log_total_current_balance,woe_log_max_credit_exposure,woe_debt_to_income,woe_balance_to_income,woe_savings_to_loan,woe_monthly_installment_proxy,woe_installment_to_income,woe_inquiry_acceleration,woe_utilization_per_open_account,woe_closed_account_ratio,woe_account_maturity,woe_trade_gap
33,2,1,2,479096,60,35748,9600,7,1,102943,0.31,2,3,120,1,2024-03,11.811673582268442,10.484277575702958,9.169622538697624,11.541940430038752,13.114389671739827,3.5537,0.7636,0.0746,7984.93,0.7107,0.6667,0.0443,8,0.125,1.0208,76,-0.40471371460628364,-0.22326256541455727,-0.5647280077155366,0.11743246597825772,-0.8961866098564595,-0.7157186217118278,-0.17421899076102226,-0.03777066088527888,-0.1775030659622122,-0.054240564541203067,0.0753800190400147,-0.3745478643090606,-0.8961866098564595,-0.7157186217118278,-0.17421899076102226,0.18750002859497455,-0.38981533643984906,-0.22551228514857277,-0.6929874680409496,0.06995192774526302,-0.2170734165027081,-0.18914464097769795,0.12279440911964301,-0.14416664569462026,0.39451263058241004,-0.20160676429501828
66,2,0,4,525184,180,30084,5597,3,6,27297,0.29,1,2,88,0,2024-02,11.704702180534936,10.311781987654452,8.630164670075398,10.21456871841614,11.813059686611249,4.3354,0.2253,0.0573,2917.69,0.289,0.5,0.0967,9,0.6667,1.0139,277,1.3915885000310968,-0.22326256541455727,-0.014203191481365798,0.008102566032932322,-0.8961866098564595,-0.7157186217118278,-0.22551228514857277,-0.03777066088527888,0.12905688332991616,-0.11136693993501376,-0.03692111534102272,-0.3745478643090606,-0.8961866098564595,-0.7157186217118278,-0.22551228514857277,-0.738397641877574,-0.5879955706830521,0.013504615321927167,-0.6929874680409496,-0.014203191481365798,0.12789646100353846,0.1745180269736348,-0.36565891689181446,-0.05912155042681252,0.14987536772231363,1.0401540881827032
47,1,1,1,637828,60,331911,89030,3,3,323952,0.54,0,0,153,0,2023-07,12.297361112715086,12.712625152522987,11.396739902673568,12.6883537225236,13.650136969566862,2.9109,1.4784,0.5204,10630.47,0.5822,0.0,0.18,6,0.5,1.0046,64,0.29436317413733587,-0.22326256541455727,0.38539679717440045,0.11743246597825772,0.59233837391233,0.4465814862135402,0.28774939341529904,-0.5780549918023947,0.12905688332991616,0.21852509774583123,0.29502215274437876,0.013504615321927167,0.59233837391233,0.4465814862135402,0.28774939341529904,0.59233837391233,-0.06866981365560297,-0.4614180880766337,0.28774939341529904,-0.0336212773384673,-0.2170734165027081,0.1745180269736348,0.1799528229595917,0.0776739738391735,0.3306130978470814,-0.22551228514857277
69,2,1,2,554705,36,181624,112698,7,5,229496,0.32,1,1,216,0,2024-01,12.527166524752175,12.109699400872584,11.63247582687404,12.343645236501876,13.70666954796248,2.0118,0.8323,0.3274,15408.47,0.6706,1.0,0.0457,12,0.4167,1.0278,154,1.3915885000310968,-0.22326256541455727,-0.014203191481365798,0.04818354532846819,-0.3745478643090606,0.378228307695788,0.31244200600567046,-0.03777066088527888,0.12905688332991616,0.21852509774583123,0.21798021854883082,0.38539679717440045,-0.3745478643090606,0.378228307695788,0.31244200600567046,0.59233837391233,0.2563258017441657,-0.22551228514857277,-0.18258724043153873,0.013504615321927167,-0.2170734165027081,-0.20153032046208738,0.12279440911964301,0.5017679017808311,0.6698717619062686,0.6499564522053273
61,0,2,2,2302019,84,841529,45222,5,6,127621,0.1,1,1,284,0,2024-06,13.272311524663245,13.642976942601416,10.71936108595781,11.75682804882438,14.398411417846688,3.9629,0.2197,0.3656,27404.99,0.5661,1.0,0.02,11,0.5455,1.0064,30,0.5884164340640126,0.889100344865978,0.2563258017441657,0.07676858672436082,1.205805757345273,-0.2508300931328625,0.021347792782953054,0.6558911877251418,0.12905688332991616,0.21852509774583123,0.1799528229595917,0.9892714352815788,1.205805757345273,-0.2508300931328625,0.021347792782953054,1.1482032937644577,-0.4468192886554809,0.013504615321927167,-0.18258724043153873,0.2804233533232262,-0.2170734165027081,-0.20153032046208738,0.1949907003241321,-0.48502348063365747,0.3306130978470814,-0.7763432435282624
37,2,1,2,549987,12,142916,53503,4,8,32570,0.15,3,4,107,0,2024-12,12.6909494930625,11.870019321152974,10.887511696444374,10.391177600899962,12.413533869442276,1.6933,0.1003,0.2599,45832.25,1.6933,0.75,0.0375,12,0.6667,1.0351,129,-0.27957950641884854,-0.22326256541455727,-0.014203191481365798,-0.17632204095780107,0.0776739738391735,0.18750002859497455,-0.22551228514857277,0.2073517971477059,-0.18295267072977672,-0.21514949811302622,-0.03692111534102272,1.0337231978524128,0.0776739738391735,0.18750002859497455,-0.22551228514857277,-0.47063474318155785,0.59233837391233,0.5992112532000919,-0.13182680107124983,-0.16592018794632704,-0.1999789831434081,-0.20153032046208738,0.12279440911964301,-0.05912155042681252,-0.04962161868490844,-0.017872920370328123
60,0,2,0,1975926,12,414793,172730,3,1,134197,0.3,0,0,301,0,2024-11,12.9898463273033,12.93553729043058,12.059490750052843,11.80707160027901,13.258152220070066,4.5118,0.3064,0.2099,164660.49,4.5118,0.0,0.1,4,0.25,1.0057,49,0.5884164340640126,0.889100344865978,0.2563258017441657,-0.17632204095780107,0.8405238330849243,1.3963481472840846,0.021347792782953054,-0.03777066088527888,0.12905688332991616,0.21852509774583123,0.1799528229595917,0.9892714352815788,0.8405238330849243,1.3963481472840846,0.021347792782953054,0.22541519703634885,-0.7610305215049349,0.38539679717440045,-0.49432587329597105,-0.16592018794632704,-0.738397641877574,0.1745180269736348,-0.36565891689181446,-0.14416664569462026,0.3306130978470814,-0.22551228514857277
51,0,0,0,96942,180,66953,32124,4,9,46883,0.15,0,3,24,0,2023-05,11.678600907435117,11.111761095413756,10.377389822197522,10.75543174484307,12.831917489129816,0.8214,0.3973,0.6907,538.57,0.0548,0.0,0.0375,13,0.6923,1.0417,201,0.6258589006262666,-0.22326256541455727,0.4536486534366327,0.008102566032932322,-0.39878400642260947,-0.36565891689181446,-0.14822061084692617,0.2073517971477059,0.12905688332991616,-0.054240564541203067,-0.0713616053213144,-0.3745478643090606,-0.39878400642260947,-0.36565891689181446,-0.14822061084692617,0.31244200600567046,1.2661425916291442,-0.04158944698764424,0.24894569444654305,0.0776739738391735,1.093063901916367,0.1745180269736348,0.12279440911964301,-0.05912155042681252,-0.22551228514857263,0.9271672247898126
54,0,1,1,1012994,120,221281,113951,2,8,65084,0.34,1,1,44,0,2023-06,12.37924833946646,12.307193185180228,11.643532586077503,11.08344938690056,12.244451658399289,4.2596,0.2737,0.2184,8441.62,0.426,1.0,0.17,10,0.8,1.0312,154,0.6258589006262666,-0.22326256541455727,0.24894569444654305,0.25999553063312814,-0.09545915690037489,0.378228307695788,0.13550106038875784,0.1029917818234634,0.12905688332991616,0.21852509774583123,-0.105711085335952,0.5178246399352279,-0.09545915690037489,0.378228307695788,0.13550106038875784,-0.42287171930706796,-0.5879955706830521,0.38539679717440045,-0.49432587329597105,0.06995192774526302,0.34503257331904025,-0.20153032046208738,0.1799528229595917,0.1799528229595915,-0.04962161868490844,0.6499564522053273
44,3,1,4,145017,36,246424,39897,3,4,62256,0.44,2,2,130,0,2024-02,11.976728661199315,12.41481296653364,10.594081476308356,11.039026257804146,11.89566086606108,0.912,0.3915,1.6993,4028.25,0.304,1.0,0.1467,7,0.5714,1.049,84,-0.19811331096045834,-0.22326256541455727,0.4536486534366327,0.04818354532846819,-0.09545915690037489,-0.2508300931328625,0.13550106038875784,-0.3481146072409051,-0.1775030659622122,-0.11136693993501376,0.0753800190400147,-0.0336212773384673,-0.09545915690037489,-0.2508300931328625,0.13550106038875784,-0.738397641877574,1.1994965881520083,-0.04158944698764424,1.9027194207006952,-0.014203191481365798,0.12789646100353846,-0.20153032046208738,-0.10189832918139616,-0.48502348063365747,-0.22551228514857263,-0.20160676429501828
65,2,1,1,206273,180,420957,94539,2,5,96858,0.19,2,2,78,0,2025-06,12.521160719172409,12.950288345217604,11.456778304347228,11.481011591724698,13.387901062779548,0.7526,0.3534,2.0408,1145.96,0.0502,1.0,0.095,7,0.7143,1.0104,213,0.5884164340640126,-0.22326256541455727,-0.06866981365560297,0.008102566032932322,0.8405238330849243,0.4465814862135402,-0.17421899076102226,0.1799528229595917,-0.1775030659622122,-0.11136693993501376,-0.0266614264034074,0.38539679717440045,0.8405238330849243,0.4465814862135402,-0.17421899076102226,0.4818195304033289,1.2661425916291442,-0.04158944698764424,1.9027194207006952,0.0776739738391735,1.093063901916367,-0.20153032046208738,-0.36565891689181446,0.1799528229595915,0.14987536772231363,0.9271672247898126
68,2,1,3,1788882,12,692667,175975,1,2,31430,0.08,1,1,143,0,2024-11,12.827557322876752,13.448306086899162,12.07810290108556,10.355549946021076,13.188023769009831,4.8045,0.0844,0.3872,149073.49,4.8045,1.0,0.08,3,0.6667,1.0278,227,1.3915885000310968,-0.22326256541455727,0.2563258017441657,-0.17632204095780107,1.205805757345273,1.3963481472840846,-0.22551228514857277,0.6558911877251418,0.12905688332991616,0.21852509774583123,0.29502215274437876,1.0337231978524128,1.205805757345273,1.3963481472840846,-0.22551228514857277,0.22541519703634885,-0.7610305215049349,0.5992112532000919,-0.12197160620773233,-0.16592018794632704,-0.738397641877574,-0.20153032046208738,-0.14855124401244438,-0.05912155042681252,0.6698717619062686,0.9271672247898126
39,2,1,4,164062,24,60372,15168,7,6,33327,0.2,0,0,4,0,2024-12,11.664908081961116,11.00829726411219,9.627009150591672,10.414153163500751,12.101517361142168,1.4093,0.2863,0.368,6835.92,0.7047,0.0,0.0286,13,0.4615,1.0573,199,-0.27957950641884854,-0.22326256541455727,0.4536486534366327,-0.17632204095780107,-0.39878400642260947,-0.5413652345670501,-0.22551228514857277,0.24777541929835276,0.12905688332991616,0.21852509774583123,-0.29962025730229463,-0.3745478643090606,-0.39878400642260947,-0.5413652345670501,-0.22551228514857277,-0.42287171930706796,0.59233837391233,0.38539679717440045,-0.18258724043153873,-0.27594313877546467,-0.2170734165027081,0.1745180269736348,0.6773554263934416,0.5017679017808311,-0.6906497247431356,0.9271672247898126
50,3,1,4,260244,24,277622,39360,5,6,77719,0.41,1,1,212,1,2023-07,12.313342836596645,12.5340193572086,10.580530757347516,11.260867903491375,12.3639136505806,1.1689,0.3491,1.0668,10843.5,0.5844,1.0,0.082,11,0.5455,1.0132,19,0.29436317413733587,-0.22326256541455727,-0.1999789831434081,-0.17632204095780107,0.4536486534366327,-0.36565891689181446,0.18750002859497455,-0.3024733262847011,0.12905688332991616,0.21852509774583123,0.21798021854883082,0.013504615321927167,0.4536486534366327,-0.36565891689181446,0.18750002859497455,-0.47063474318155785,1.1994965881520083,-0.04158944698764424,0.6705757394080629,-0.0336212773384673,-0.2170734165027081,-0.20153032046208738,-0.14855124401244438,-0.48502348063365747,0.14987536772231363,-0.7763432435282624
27,1,2,0,486293,24,293768,99977,5,7,42780,0.1,0,1,31,0,2024-09,12.358227048407556,12.590549023199854,11.51270544076668,10.663849357772266,13.280791751978285,2.0883,0.1837,0.6041,20262.21,1.0441,0.0,0.02,12,0.5833,1.1875,26,-0.6688476673121468,0.889100344865978,-0.5647280077155366,-0.17632204095780107,0.4536486534366327,0.378228307695788,-0.14822061084692617,0.6558911877251418,0.12905688332991616,0.21852509774583123,-0.105711085335952,0.5178246399352279,0.4536486534366327,0.378228307695788,-0.14822061084692617,0.22541519703634885,0.2563258017441657,0.34503257331904025,0.24894569444654305,0.013504615321927167,-0.22551228514857277,0.1745180269736348,0.1949907003241321,0.27444366638051426,-0.5738189794167884,-0.7763432435282624
30,0,0,0,201951,60,14093,25934,5,4,45552,0.31,0,3,59,0,2023-06,11.514234607668856,9.553504453886967,10.1633486867855,10.726631762209768,12.031826395503153,2.0169,0.4549,0.0698,3365.85,0.4034,0.0,0.062,9,0.4444,1.075,70,-0.6688476673121468,-0.22326256541455727,-0.06866981365560297,0.11743246597825772,-0.8961866098564595,-0.42287171930706796,-0.14822061084692617,-0.03777066088527888,0.12905688332991616,-0.054240564541203067,-0.15651941366162134,-1.173551715337308,-0.8961866098564595,-0.42287171930706796,-0.14822061084692617,-0.42287171930706796,0.2563258017441657,0.013504615321927167,-0.6929874680409496,-0.014203191481365798,0.34503257331904025,0.1745180269736348,-0.08354202387818553,0.5017679017808311,-0.6906497247431356,-0.20160676429501828
61,1,2,3,1560433,120,491912,75685,3,1,297741,0.32,0,0,199,0,2023-12,12.894852804516756,13.106057150570017,11.234348481767103,12.60398261867859,14.122113251211776,3.9182,0.7476,0.3152,13003.61,0.3918,0.0,0.1067,4,0.25,1.0139,166,0.5884164340640126,0.889100344865978,0.2563258017441657,0.25999553063312814,0.8405238330849243,0.7597713182125337,0.28774939341529904,-0.03777066088527888,0.12905688332991616,0.21852509774583123,0.21798021854883082,0.9892714352815788,0.8405238330849243,0.7597713182125337,0.28774939341529904,1.1482032937644577,-0.4468192886554809,-0.3745478643090606,-0.18258724043153873,-0.0336212773384673,0.34503257331904025,0.1745180269736348,-0.36565891689181446,-0.14416664569462026,0.14987536772231363,0.6499564522053273
52,3,2,4,982144,48,306734,110577,2,2,17855,0.06,1,4,1,0,2023-05,12.882007540958986,12.633739461622024,11.613476433275116,9.790094865181038,12.971045016106771,2.498,0.0454,0.3123,20461.33,0.6245,0.25,0.03,4,0.5,1.0509,226,0.6258589006262666,0.889100344865978,0.0987273830370058,-0.028514013938685242,0.4536486534366327,0.378228307695788,-0.26735939508407314,0.6558911877251418,0.12905688332991616,-0.21514949811302622,-0.29962025730229463,1.0337231978524128,0.4536486534366327,0.378228307695788,-0.26735939508407314,0.18750002859497455,-0.04158944698764424,0.5992112532000919,-0.18258724043153873,0.013504615321927167,-0.2170734165027081,0.1745180269736348,0.6773554263934416,0.0776739738391735,-0.22551228514857263,0.9271672247898126
54,2,2,2,1727294,48,649441,36166,6,8,203275,0.23,0,0,69,1,2023-11,12.973408509272332,13.383868811644232,10.495902379841931,12.22231994050804,13.742569904229224,4.0095,0.4719,0.376,35985.29,1.0024,0.0,0.0383,14,0.5714,1.0049,136,0.6258589006262666,0.889100344865978,0.2563258017441657,-0.028514013938685242,1.205805757345273,-0.36565891689181446,0.31244200600567046,0.24777541929835276,0.12905688332991616,0.21852509774583123,-0.0266614264034074,0.9892714352815788,1.205805757345273,-0.36565891689181446,0.31244200600567046,0.59233837391233,-0.4468192886554809,0.013504615321927167,-0.18258724043153873,-0.16592018794632704,-0.22551228514857277,0.1745180269736348,0.12279440911964301,-0.48502348063365747,0.3306130978470814,-0.017872920370328123
48,2,1,3,1547559,240,650270,9028,3,5,184568,0.29,1,2,14,0,2025-05,12.89914232308684,13.385144478060466,9.10819689830748,12.125778656288068,13.377256727032512,3.8692,0.4615,0.4202,6448.16,0.1935,0.5,0.0967,8,0.625,1.0333,172,0.29436317413733587,-0.22326256541455727,0.2563258017441657,-0.16488766333213792,1.205805757345273,-0.7157186217118278,0.31244200600567046,-0.03777066088527888,0.12905688332991616,-0.11136693993501376,-0.29962025730229463,0.9892714352815788,1.205805757345273,-0.7157186217118278,0.31244200600567046,0.4818195304033289,-0.4468192886554809,0.013504615321927167,-0.12197160620773233,-0.27594313877546467,-0.014203191481365798,0.1745180269736348,-0.36565891689181446,0.27444366638051426,-0.04962161868490844,0.6499564522053273
50,2,2,2,1597039,120,20034,116619,7,7,150230,0.37,1,1,108,0,2023-04,12.836556878298037,9.905236023070245,11.666676064776148,11.91992938849441,13.305031540789944,4.2508,0.3999,0.0125,13308.66,0.4251,1.0,0.0529,14,0.5,1.0,240,0.29436317413733587,0.889100344865978,0.2563258017441657,0.25999553063312814,-0.8961866098564595,0.378228307695788,-0.04158944698764424,0.1029917818234634,0.12905688332991616,0.21852509774583123,-0.03692111534102272,1.0337231978524128,-0.8961866098564595,0.378228307695788,-0.04158944698764424,0.22541519703634885,-0.5879955706830521,-0.04158944698764424,-0.6929874680409496,-0.0336212773384673,0.34503257331904025,-0.20153032046208738,0.11095995147264011,0.0776739738391735,0.1511738584095484,0.9271672247898126
57,1,0,4,138041,48,129091,36160,7,4,24194,0.42,1,2,114,0,2023-03,11.51293546492023,11.768280607447592,10.49573646899098,10.09390127922742,11.152959396933282,1.3804,0.2419,0.9352,2875.85,0.3451,0.5,0.06,11,0.3636,1.0705,53,0.7316004412458373,-0.22326256541455727,0.4536486534366327,-0.028514013938685242,0.0776739738391735,-0.36565891689181446,-0.22551228514857277,-0.3024733262847011,0.12905688332991616,-0.11136693993501376,0.0753800190400147,-1.173551715337308,0.0776739738391735,-0.36565891689181446,-0.22551228514857277,-0.738397641877574,0.59233837391233,0.013504615321927167,0.6705757394080629,-0.014203191481365798,0.34503257331904025,0.1745180269736348,-0.08354202387818553,0.08686239989357969,-0.6906497247431356,-0.22551228514857277
42,0,1,2,795366,36,109835,95330,7,5,105268,0.39,1,1,144,1,2024-05,12.231262695353736,11.60674362317278,11.465110325309874,11.564274257817711,12.775471847984482,3.8779,0.5132,0.1381,22093.5,1.2926,1.0,0.0557,12,0.4167,1.0256,16,-0.19811331096045834,-0.22326256541455727,0.0987273830370058,0.04818354532846819,-0.5413652345670501,0.4465814862135402,-0.17421899076102226,-0.3024733262847011,0.12905688332991616,0.21852509774583123,0.29502215274437876,0.013504615321927167,-0.5413652345670501,0.4465814862135402,-0.17421899076102226,0.31244200600567046,-0.4468192886554809,0.013504615321927167,-0.39878400642260947,0.2804233533232262,-0.1999789831434081,-0.20153032046208738,0.11095995147264011,0.5017679017808311,0.39451263058241004,-0.7763432435282624
24,1,1,1,418699,36,249940,56942,7,6,97895,0.17,0,0,9,0,2024-11,12.473918015105207,12.428980168992002,10.949806046483104,11.491660969665505,13.400502560987182,1.6016,0.3745,0.5969,11630.53,0.5339,0.0,0.0243,13,0.4615,1.2778,37,-0.7748715729168063,-0.22326256541455727,-0.5647280077155366,0.04818354532846819,0.4536486534366327,0.18750002859497455,-0.17421899076102226,0.1799528229595917,0.12905688332991616,0.21852509774583123,-0.29962025730229463,0.38539679717440045,0.4536486534366327,0.18750002859497455,-0.17421899076102226,0.4818195304033289,0.59233837391233,-0.04158944698764424,0.24894569444654305,-0.0336212773384673,0.013504615321927167,0.1745180269736348,0.6773554263934416,0.5017679017808311,-0.5738189794167884,-0.47358521950530796
40,1,0,0,64756,120,244228,47432,5,8,130483,0.36,2,4,119,0,2023-07,11.746708218721976,12.405861588726664,10.767073467978255,11.779005892864248,13.18480094307977,0.5126,1.0328,3.7715,539.63,0.0513,0.5,0.072,13,0.6154,1.0539,96,-0.27957950641884854,-0.22326256541455727,0.4536486534366327,0.25999553063312814,-0.09545915690037489,-0.2508300931328625,0.021347792782953054,0.1029917818234634,-0.1775030659622122,-0.21514949811302622,0.0753800190400147,-0.3745478643090606,-0.09545915690037489,-0.2508300931328625,0.021347792782953054,0.22541519703634885,1.2661425916291442,-0.4614180880766337,1.9027194207006952,0.0776739738391735,1.093063901916367,0.1745180269736348,-0.14855124401244438,0.27444366638051426,-0.22551228514857263,0.26980915208145273
52,2,1,3,1004654,240,137769,12186,4,1,154417,0.37,1,2,238,1,2023-06,12.293272754708765,11.833340907038645,9.408125088823502,11.947418490088737,13.27623058848669,4.6038,0.7076,0.1371,4186.06,0.2302,0.5,0.0925,5,0.2,1.0167,128,0.6258589006262666,-0.22326256541455727,0.24894569444654305,-0.16488766333213792,0.0776739738391735,-0.7157186217118278,-0.04158944698764424,0.1029917818234634,0.12905688332991616,-0.11136693993501376,0.1799528229595917,0.013504615321927167,0.0776739738391735,-0.7157186217118278,-0.04158944698764424,0.22541519703634885,-0.7610305215049349,-0.3745478643090606,-0.39878400642260947,-0.014203191481365798,-0.014203191481365798,0.1745180269736348,-0.36565891689181446,-0.14416664569462026,0.17198465331041474,-0.017872920370328123
56,1,2,4,1071771,48,157412,15449,1,1,227658,0.47,3,3,98,1,2024-11,12.689929869064445,11.96662820367688,9.645364282325891,12.335604174354406,13.371885533858524,3.3032,0.7016,0.1469,22328.56,0.8258,1.0,0.47,2,0.5,1.0,106,0.7316004412458373,0.889100344865978,0.24894569444654305,-0.028514013938685242,-0.3745478643090606,-0.5413652345670501,0.31244200600567046,-0.3481146072409051,-0.18295267072977672,-0.054240564541203067,-0.03692111534102272,1.0337231978524128,-0.3745478643090606,-0.5413652345670501,0.31244200600567046,0.4818195304033289,-0.38981533643984906,-0.3745478643090606,-0.39878400642260947,0.2804233533232262,-0.22551228514857277,-0.20153032046208738,-0.38981533643984906,0.0776739738391735,0.1511738584095484,0.26980915208145273
24,0,0,3,250221,48,46116,7990,2,9,12877,0.11,1,1,31,1,2025-04,11.51293546492023,10.738936924565651,8.986071187374463,9.463275708098127,11.80351829704797,2.5022,0.1288,0.1843,5212.94,0.6256,1.0,0.055,11,0.8182,1.037,81,-0.7748715729168063,-0.22326256541455727,-0.06866981365560297,-0.028514013938685242,-0.8961866098564595,-0.7157186217118278,-0.26735939508407314,0.2073517971477059,0.12905688332991616,0.21852509774583123,-0.105711085335952,-1.173551715337308,-0.8961866098564595,-0.7157186217118278,-0.26735939508407314,-0.738397641877574,-0.04158944698764424,0.34503257331904025,-0.49432587329597105,0.10639025578257491,-0.2170734165027081,-0.20153032046208738,0.11095995147264011,-0.11428665003834837,-0.04962161868490844,-0.20160676429501828
47,0,2,4,1295835,12,392163,80972,1,0,224382,0.23,1,1,189,0,2023-09,12.748705028425183,12.87943539862832,11.30187104475334,12.321109692185171,14.0913573691973,3.7658,0.6521,0.3026,107986.24,3.7658,1.0,0.23,1,0.0,1.0049,16,0.29436317413733587,0.889100344865978,0.2563258017441657,-0.17632204095780107,0.59233837391233,0.4465814862135402,0.31244200600567046,0.24777541929835276,0.12905688332991616,0.21852509774583123,0.21798021854883082,1.0337231978524128,0.59233837391233,0.4465814862135402,0.31244200600567046,1.1482032937644577,-0.4468192886554809,-0.3745478643090606,-0.13182680107124983,-0.16592018794632704,-0.738397641877574,-0.20153032046208738,0.1799528229595917,-0.14416664569462026,0.3306130978470814,-0.7763432435282624
37,1,0,1,199999,12,190208,12141,3,4,33077,0.15,0,1,45,1,2023-04,11.51293546492023,12.155878746585923,9.40442579569038,10.406623687817738,12.438782295473963,2.0,0.3308,0.951,16666.58,2.0,0.0,0.05,7,0.5714,1.0,147,-0.27957950641884854,-0.22326256541455727,-0.06866981365560297,-0.17632204095780107,-0.3745478643090606,-0.7157186217118278,-0.22551228514857277,0.2073517971477059,0.12905688332991616,0.21852509774583123,-0.105711085335952,-1.173551715337308,-0.3745478643090606,-0.7157186217118278,-0.22551228514857277,-0.47063474318155785,0.2563258017441657,0.38539679717440045,0.6705757394080629,0.013504615321927167,-0.738397641877574,0.1745180269736348,0.11095995147264011,-0.48502348063365747,0.1511738584095484,-0.017872920370328123
32,1,1,2,1192804,36,307927,39264,7,1,242330,0.45,3,3,126,0,2023-04,12.424979233579004,12.63762126839436,10.578088815808975,12.398059839190465,13.215206881099371,4.7915,0.9734,0.2582,33133.44,1.5972,1.0,0.0643,8,0.125,1.026,71,-0.40471371460628364,-0.22326256541455727,0.24894569444654305,0.04818354532846819,0.4536486534366327,-0.36565891689181446,0.31244200600567046,-0.3481146072409051,-0.18295267072977672,-0.054240564541203067,0.0753800190400147,0.5178246399352279,0.4536486534366327,-0.36565891689181446,0.31244200600567046,0.22541519703634885,-0.7610305215049349,-0.22551228514857277,-0.13182680107124983,0.2804233533232262,-0.1999789831434081,-0.20153032046208738,-0.08354202387818553,-0.14416664569462026,0.6698717619062686,-0.20160676429501828
42,0,0,2,80879,120,64148,33098,4,2,64180,0.41,0,2,135,1,2023-08,11.51293546492023,11.068963781457745,10.407258349428416,11.0694624957204,12.187572569545589,0.8088,0.6418,0.7931,673.99,0.0809,0.0,0.1025,6,0.3333,1.0833,8,-0.19811331096045834,-0.22326256541455727,0.4536486534366327,0.25999553063312814,-0.39878400642260947,-0.36565891689181446,0.13550106038875784,-0.3024733262847011,0.12905688332991616,-0.11136693993501376,0.0753800190400147,-1.173551715337308,-0.39878400642260947,-0.36565891689181446,0.13550106038875784,-0.42287171930706796,1.2661425916291442,-0.3745478643090606,0.24894569444654305,0.0776739738391735,1.093063901916367,0.1745180269736348,-0.36565891689181446,0.08686239989357969,-0.6906497247431356,-0.38715363670498887
37,0,0,4,338426,240,129521,19209,3,1,125405,0.48,3,7,57,1,2025-06,11.51293546492023,11.771606029862932,9.863186255762605,11.739311752926284,12.691888106291996,3.3843,1.254,0.3827,1410.11,0.1692,0.4286,0.16,4,0.25,1.0278,91,-0.27957950641884854,-0.22326256541455727,-0.38981533643984906,-0.16488766333213792,0.0776739738391735,-0.5413652345670501,0.021347792782953054,-0.3481146072409051,-0.18295267072977672,-0.45912713633007796,-0.15651941366162134,-1.173551715337308,0.0776739738391735,-0.5413652345670501,0.021347792782953054,-0.6014185910151929,-0.38981533643984906,-0.4614180880766337,-0.12197160620773233,0.0776739738391735,0.2563258017441657,0.1745180269736348,0.1799528229595917,-0.14416664569462026,0.6698717619062686,-0.20160676429501828
30,1,2,1,1501474,48,476395,107992,6,3,154418,0.18,2,2,64,0,2024-12,12.836216126511118,13.074004720122408,11.589821689190972,11.94742496599674,13.985393407128653,3.9978,0.4112,0.3173,31280.71,0.9995,1.0,0.03,9,0.3333,1.0278,47,-0.6688476673121468,0.889100344865978,0.2563258017441657,-0.028514013938685242,0.8405238330849243,0.378228307695788,-0.04158944698764424,0.1799528229595917,-0.1775030659622122,-0.11136693993501376,-0.15651941366162134,1.0337231978524128,0.8405238330849243,0.378228307695788,-0.04158944698764424,1.1482032937644577,-0.4468192886554809,-0.04158944698764424,-0.18258724043153873,0.2804233533232262,-0.22551228514857277,-0.20153032046208738,0.6773554263934416,0.08686239989357969,0.6698717619062686,-0.47358521950530796
21,0,1,4,526093,24,244604,43914,5,2,31640,0.13,1,2,2,0,2024-12,12.213480142158588,12.407399943563489,10.690011226351215,10.362209026944724,12.762061865409898,2.6111,0.157,0.4649,21920.54,1.3055,0.5,0.026,7,0.2857,1.0,10,-0.7748715729168063,-0.22326256541455727,-0.014203191481365798,-0.17632204095780107,-0.09545915690037489,-0.2508300931328625,-0.22551228514857277,0.2073517971477059,0.12905688332991616,-0.11136693993501376,-0.29962025730229463,0.013504615321927167,-0.09545915690037489,-0.2508300931328625,-0.22551228514857277,0.31244200600567046,-0.04158944698764424,0.34503257331904025,0.28774939341529904,0.2804233533232262,-0.1999789831434081,0.1745180269736348,0.6773554263934416,0.08686239989357969,0.1511738584095484,-0.38715363670498887
